ecoli:lcl|NC_000913.3_prot_NP_414562.1_21	ecoli:lcl|NC_000913.3_prot_NP_415508.1_965
ecoli:lcl|NC_000913.3_prot_NP_414562.1_21	ecoli:lcl|NC_000913.3_prot_NP_416407.1_1892
ecoli:lcl|NC_000913.3_prot_NP_414562.1_21	ecoli:lcl|NC_000913.3_prot_NP_417902.1_3380
ecoli:lcl|NC_000913.3_prot_NP_414563.1_22	ecoli:lcl|NC_000913.3_prot_NP_414563.1_22
ecoli:lcl|NC_000913.3_prot_NP_414563.1_22	ecoli:lcl|NC_000913.3_prot_YP_009518740.1_235
ecoli:lcl|NC_000913.3_prot_NP_414563.1_22	ecoli:lcl|NC_000913.3_prot_NP_414799.1_258
ecoli:lcl|NC_000913.3_prot_NP_414563.1_22	ecoli:lcl|NC_000913.3_prot_NP_414809.1_270
ecoli:lcl|NC_000913.3_prot_NP_414563.1_22	ecoli:lcl|NC_000913.3_prot_YP_588445.1_964
ecoli:lcl|NC_000913.3_prot_NP_414563.1_22	ecoli:lcl|NC_000913.3_prot_NP_416408.1_1893
ecoli:lcl|NC_000913.3_prot_NP_414563.1_22	ecoli:lcl|NC_000913.3_prot_NP_417901.1_3379
ecoli:lcl|NC_000913.3_prot_NP_414563.1_22	ecoli:lcl|NC_000913.3_prot_NP_418714.1_4202
ecoli:lcl|NC_000913.3_prot_NP_414564.1_23	ecoli:lcl|NC_000913.3_prot_NP_414564.1_23
ecoli:lcl|NC_000913.3_prot_NP_414565.1_24	ecoli:lcl|NC_000913.3_prot_NP_414565.1_24
ecoli:lcl|NC_000913.3_prot_NP_414566.1_25	ecoli:lcl|NC_000913.3_prot_NP_414566.1_25
ecoli:lcl|NC_000913.3_prot_NP_414567.1_26	ecoli:lcl|NC_000913.3_prot_NP_414567.1_26
ecoli:lcl|NC_000913.3_prot_NP_414568.1_27	ecoli:lcl|NC_000913.3_prot_NP_414568.1_27
ecoli:lcl|NC_000913.3_prot_NP_414569.1_28	ecoli:lcl|NC_000913.3_prot_NP_414569.1_28
ecoli:lcl|NC_000913.3_prot_NP_414570.1_29	ecoli:lcl|NC_000913.3_prot_NP_414570.1_29
ecoli:lcl|NC_000913.3_prot_NP_414571.1_30	ecoli:lcl|NC_000913.3_prot_NP_414571.1_30
ecoli:lcl|NC_000913.3_prot_NP_414572.1_31	ecoli:lcl|NC_000913.3_prot_NP_414572.1_31
ecoli:lcl|NC_000913.3_prot_NP_414573.1_32	ecoli:lcl|NC_000913.3_prot_NP_414573.1_32
ecoli:lcl|NC_000913.3_prot_NP_414574.1_33	ecoli:lcl|NC_000913.3_prot_NP_414574.1_33
ecoli:lcl|NC_000913.3_prot_NP_414576.4_34	ecoli:lcl|NC_000913.3_prot_NP_414576.4_34
ecoli:lcl|NC_000913.3_prot_NP_414578.2_36	ecoli:lcl|NC_000913.3_prot_NP_414578.2_36
ecoli:lcl|NC_000913.3_prot_NP_414579.4_37	ecoli:lcl|NC_000913.3_prot_NP_414579.4_37
ecoli:lcl|NC_000913.3_prot_NP_414580.1_38	ecoli:lcl|NC_000913.3_prot_NP_414580.1_38
ecoli:lcl|NC_000913.3_prot_NP_414581.1_39	ecoli:lcl|NC_000913.3_prot_NP_414581.1_39
ecoli:lcl|NC_000913.3_prot_NP_414582.1_40	ecoli:lcl|NC_000913.3_prot_NP_414582.1_40
ecoli:lcl|NC_000913.3_prot_NP_414584.1_42	ecoli:lcl|NC_000913.3_prot_NP_414584.1_42
ecoli:lcl|NC_000913.3_prot_NP_414586.1_44	ecoli:lcl|NC_000913.3_prot_NP_414586.1_44
ecoli:lcl|NC_000913.3_prot_NP_414586.1_44	ecoli:lcl|NC_000913.3_prot_NP_416215.1_1693
ecoli:lcl|NC_000913.3_prot_NP_414587.1_45	ecoli:lcl|NC_000913.3_prot_NP_414587.1_45
ecoli:lcl|NC_000913.3_prot_NP_414588.1_46	ecoli:lcl|NC_000913.3_prot_NP_414588.1_46
ecoli:lcl|NC_000913.3_prot_NP_414590.1_48	ecoli:lcl|NC_000913.3_prot_NP_414590.1_48
ecoli:lcl|NC_000913.3_prot_NP_414591.1_49	ecoli:lcl|NC_000913.3_prot_NP_414591.1_49
ecoli:lcl|NC_000913.3_prot_NP_414592.1_50	ecoli:lcl|NC_000913.3_prot_NP_414592.1_50
ecoli:lcl|NC_000913.3_prot_NP_414593.1_51	ecoli:lcl|NC_000913.3_prot_NP_414593.1_51
ecoli:lcl|NC_000913.3_prot_NP_414594.1_52	ecoli:lcl|NC_000913.3_prot_NP_414594.1_52
ecoli:lcl|NC_000913.3_prot_NP_414595.1_53	ecoli:lcl|NC_000913.3_prot_NP_414595.1_53
ecoli:lcl|NC_000913.3_prot_NP_414596.1_54	ecoli:lcl|NC_000913.3_prot_NP_414596.1_54
ecoli:lcl|NC_000913.3_prot_NP_414597.1_55	ecoli:lcl|NC_000913.3_prot_NP_414597.1_55
ecoli:lcl|NC_000913.3_prot_YP_009518735.1_57	ecoli:lcl|NC_000913.3_prot_YP_009518735.1_57
ecoli:lcl|NC_000913.3_prot_NP_414600.1_58	ecoli:lcl|NC_000913.3_prot_NP_414600.1_58
ecoli:lcl|NC_000913.3_prot_NP_414601.1_59	ecoli:lcl|NC_000913.3_prot_NP_414601.1_59
ecoli:lcl|NC_000913.3_prot_NP_414602.1_60	ecoli:lcl|NC_000913.3_prot_NP_414602.1_60
ecoli:lcl|NC_000913.3_prot_NP_414604.1_62	ecoli:lcl|NC_000913.3_prot_NP_414604.1_62
ecoli:lcl|NC_000913.3_prot_NP_414605.1_63	ecoli:lcl|NC_000913.3_prot_NP_414605.1_63
ecoli:lcl|NC_000913.3_prot_NP_414606.1_64	ecoli:lcl|NC_000913.3_prot_NP_414606.1_64
ecoli:lcl|NC_000913.3_prot_NP_414607.1_65	ecoli:lcl|NC_000913.3_prot_NP_414607.1_65
ecoli:lcl|NC_000913.3_prot_NP_414608.1_66	ecoli:lcl|NC_000913.3_prot_NP_414608.1_66
ecoli:lcl|NC_000913.3_prot_NP_414609.1_67	ecoli:lcl|NC_000913.3_prot_NP_414609.1_67
ecoli:lcl|NC_000913.3_prot_NP_414610.1_68	ecoli:lcl|NC_000913.3_prot_NP_414610.1_68
ecoli:lcl|NC_000913.3_prot_NP_414611.1_69	ecoli:lcl|NC_000913.3_prot_NP_414611.1_69
ecoli:lcl|NC_000913.3_prot_YP_002791237.1_70	ecoli:lcl|NC_000913.3_prot_YP_002791237.1_70
ecoli:lcl|NC_000913.3_prot_NP_414613.1_72	ecoli:lcl|NC_000913.3_prot_NP_414613.1_72
ecoli:lcl|NC_000913.3_prot_NP_414614.1_73	ecoli:lcl|NC_000913.3_prot_NP_414614.1_73
ecoli:lcl|NC_000913.3_prot_NP_414615.4_74	ecoli:lcl|NC_000913.3_prot_NP_414615.4_74
ecoli:lcl|NC_000913.3_prot_NP_414616.1_75	ecoli:lcl|NC_000913.3_prot_NP_414616.1_75
ecoli:lcl|NC_000913.3_prot_NP_414617.1_76	ecoli:lcl|NC_000913.3_prot_NP_414617.1_76
ecoli:lcl|NC_000913.3_prot_NP_414618.4_77	ecoli:lcl|NC_000913.3_prot_NP_414618.4_77
ecoli:lcl|NC_000913.3_prot_YP_009518736.1_78	ecoli:lcl|NC_000913.3_prot_YP_009518736.1_78
ecoli:lcl|NC_000913.3_prot_YP_025294.2_79	ecoli:lcl|NC_000913.3_prot_YP_025294.2_79
ecoli:lcl|NC_000913.3_prot_NP_414620.1_80	ecoli:lcl|NC_000913.3_prot_NP_414620.1_80
ecoli:lcl|NC_000913.3_prot_NP_414622.1_81	ecoli:lcl|NC_000913.3_prot_NP_414622.1_81
ecoli:lcl|NC_000913.3_prot_NP_414623.1_82	ecoli:lcl|NC_000913.3_prot_NP_414623.1_82
ecoli:lcl|NC_000913.3_prot_NP_414624.1_83	ecoli:lcl|NC_000913.3_prot_NP_414624.1_83
ecoli:lcl|NC_000913.3_prot_NP_414625.1_84	ecoli:lcl|NC_000913.3_prot_NP_414625.1_84
ecoli:lcl|NC_000913.3_prot_NP_414626.1_85	ecoli:lcl|NC_000913.3_prot_NP_414626.1_85
ecoli:lcl|NC_000913.3_prot_NP_414627.1_86	ecoli:lcl|NC_000913.3_prot_NP_414627.1_86
ecoli:lcl|NC_000913.3_prot_NP_414628.1_87	ecoli:lcl|NC_000913.3_prot_NP_414628.1_87
ecoli:lcl|NC_000913.3_prot_NP_414629.1_88	ecoli:lcl|NC_000913.3_prot_NP_414629.1_88
ecoli:lcl|NC_000913.3_prot_NP_414630.1_89	ecoli:lcl|NC_000913.3_prot_NP_414630.1_89
ecoli:lcl|NC_000913.3_prot_NP_414631.1_90	ecoli:lcl|NC_000913.3_prot_NP_414631.1_90
ecoli:lcl|NC_000913.3_prot_NP_414632.1_91	ecoli:lcl|NC_000913.3_prot_NP_414632.1_91
ecoli:lcl|NC_000913.3_prot_NP_414633.1_92	ecoli:lcl|NC_000913.3_prot_NP_414633.1_92
ecoli:lcl|NC_000913.3_prot_NP_414634.1_93	ecoli:lcl|NC_000913.3_prot_NP_414634.1_93
ecoli:lcl|NC_000913.3_prot_NP_414635.1_94	ecoli:lcl|NC_000913.3_prot_NP_414635.1_94
ecoli:lcl|NC_000913.3_prot_NP_414636.1_95	ecoli:lcl|NC_000913.3_prot_NP_414636.1_95
ecoli:lcl|NC_000913.3_prot_NP_414637.1_96	ecoli:lcl|NC_000913.3_prot_NP_414637.1_96
ecoli:lcl|NC_000913.3_prot_NP_414638.1_97	ecoli:lcl|NC_000913.3_prot_NP_414638.1_97
ecoli:lcl|NC_000913.3_prot_NP_414639.2_98	ecoli:lcl|NC_000913.3_prot_NP_414639.2_98
ecoli:lcl|NC_000913.3_prot_NP_414640.1_99	ecoli:lcl|NC_000913.3_prot_NP_414640.1_99
ecoli:lcl|NC_000913.3_prot_NP_414641.1_100	ecoli:lcl|NC_000913.3_prot_NP_414641.1_100
ecoli:lcl|NC_000913.3_prot_NP_414643.1_101	ecoli:lcl|NC_000913.3_prot_NP_414643.1_101
ecoli:lcl|NC_000913.3_prot_NP_414644.1_102	ecoli:lcl|NC_000913.3_prot_NP_414644.1_102
ecoli:lcl|NC_000913.3_prot_NP_414645.1_103	ecoli:lcl|NC_000913.3_prot_NP_414645.1_103
ecoli:lcl|NC_000913.3_prot_YP_009518737.1_104	ecoli:lcl|NC_000913.3_prot_YP_009518737.1_104
ecoli:lcl|NC_000913.3_prot_NP_414646.1_105	ecoli:lcl|NC_000913.3_prot_NP_414646.1_105
ecoli:lcl|NC_000913.3_prot_NP_414648.1_106	ecoli:lcl|NC_000913.3_prot_NP_414648.1_106
ecoli:lcl|NC_000913.3_prot_NP_414649.1_107	ecoli:lcl|NC_000913.3_prot_NP_414649.1_107
ecoli:lcl|NC_000913.3_prot_NP_414650.1_108	ecoli:lcl|NC_000913.3_prot_NP_414650.1_108
ecoli:lcl|NC_000913.3_prot_NP_414651.1_109	ecoli:lcl|NC_000913.3_prot_NP_414651.1_109
ecoli:lcl|NC_000913.3_prot_NP_414652.1_110	ecoli:lcl|NC_000913.3_prot_NP_414652.1_110
ecoli:lcl|NC_000913.3_prot_NP_414653.1_111	ecoli:lcl|NC_000913.3_prot_NP_414653.1_111
ecoli:lcl|NC_000913.3_prot_NP_414655.1_113	ecoli:lcl|NC_000913.3_prot_NP_414655.1_113
ecoli:lcl|NC_000913.3_prot_NP_414656.1_114	ecoli:lcl|NC_000913.3_prot_NP_414656.1_114
ecoli:lcl|NC_000913.3_prot_NP_414657.1_115	ecoli:lcl|NC_000913.3_prot_NP_414657.1_115
ecoli:lcl|NC_000913.3_prot_NP_414658.1_116	ecoli:lcl|NC_000913.3_prot_NP_414658.1_116
ecoli:lcl|NC_000913.3_prot_NP_414659.1_117	ecoli:lcl|NC_000913.3_prot_NP_414659.1_117
ecoli:lcl|NC_000913.3_prot_NP_414660.1_118	ecoli:lcl|NC_000913.3_prot_NP_414660.1_118
ecoli:lcl|NC_000913.3_prot_NP_414661.2_119	ecoli:lcl|NC_000913.3_prot_NP_414661.2_119
ecoli:lcl|NC_000913.3_prot_NP_414662.1_120	ecoli:lcl|NC_000913.3_prot_NP_414662.1_120
ecoli:lcl|NC_000913.3_prot_NP_414663.1_121	ecoli:lcl|NC_000913.3_prot_NP_414663.1_121
ecoli:lcl|NC_000913.3_prot_NP_414664.4_122	ecoli:lcl|NC_000913.3_prot_NP_414664.4_122
ecoli:lcl|NC_000913.3_prot_NP_414665.1_123	ecoli:lcl|NC_000913.3_prot_NP_414665.1_123
ecoli:lcl|NC_000913.3_prot_NP_414666.1_124	ecoli:lcl|NC_000913.3_prot_NP_414666.1_124
ecoli:lcl|NC_000913.3_prot_NP_414667.4_125	ecoli:lcl|NC_000913.3_prot_NP_414667.4_125
ecoli:lcl|NC_000913.3_prot_NP_414668.1_126	ecoli:lcl|NC_000913.3_prot_NP_414668.1_126
ecoli:lcl|NC_000913.3_prot_NP_414669.1_127	ecoli:lcl|NC_000913.3_prot_NP_414669.1_127
ecoli:lcl|NC_000913.3_prot_NP_414670.1_128	ecoli:lcl|NC_000913.3_prot_NP_414670.1_128
ecoli:lcl|NC_000913.3_prot_NP_414671.1_129	ecoli:lcl|NC_000913.3_prot_NP_414671.1_129
ecoli:lcl|NC_000913.3_prot_NP_414672.1_130	ecoli:lcl|NC_000913.3_prot_NP_414672.1_130
ecoli:lcl|NC_000913.3_prot_NP_414673.1_131	ecoli:lcl|NC_000913.3_prot_NP_414673.1_131
ecoli:lcl|NC_000913.3_prot_NP_414675.1_133	ecoli:lcl|NC_000913.3_prot_NP_414675.1_133
ecoli:lcl|NC_000913.3_prot_NP_414676.1_134	ecoli:lcl|NC_000913.3_prot_NP_414676.1_134
ecoli:lcl|NC_000913.3_prot_NP_414677.1_135	ecoli:lcl|NC_000913.3_prot_NP_414677.1_135
ecoli:lcl|NC_000913.3_prot_NP_414678.1_136	ecoli:lcl|NC_000913.3_prot_NP_414678.1_136
ecoli:lcl|NC_000913.3_prot_NP_414679.1_137	ecoli:lcl|NC_000913.3_prot_NP_414679.1_137
ecoli:lcl|NC_000913.3_prot_NP_414680.4_138	ecoli:lcl|NC_000913.3_prot_NP_414680.4_138
ecoli:lcl|NC_000913.3_prot_NP_414681.1_139	ecoli:lcl|NC_000913.3_prot_NP_414681.1_139
ecoli:lcl|NC_000913.3_prot_NP_414682.1_140	ecoli:lcl|NC_000913.3_prot_NP_414682.1_140
ecoli:lcl|NC_000913.3_prot_NP_414683.1_141	ecoli:lcl|NC_000913.3_prot_NP_414683.1_141
ecoli:lcl|NC_000913.3_prot_NP_414684.1_142	ecoli:lcl|NC_000913.3_prot_NP_414684.1_142
ecoli:lcl|NC_000913.3_prot_NP_414685.4_143	ecoli:lcl|NC_000913.3_prot_NP_414685.4_143
ecoli:lcl|NC_000913.3_prot_NP_414686.3_144	ecoli:lcl|NC_000913.3_prot_NP_414686.3_144
ecoli:lcl|NC_000913.3_prot_NP_414687.1_145	ecoli:lcl|NC_000913.3_prot_NP_414687.1_145
ecoli:lcl|NC_000913.3_prot_NP_414688.1_146	ecoli:lcl|NC_000913.3_prot_NP_414688.1_146
ecoli:lcl|NC_000913.3_prot_NP_414689.4_147	ecoli:lcl|NC_000913.3_prot_NP_414689.4_147
ecoli:lcl|NC_000913.3_prot_NP_414690.4_148	ecoli:lcl|NC_000913.3_prot_NP_414690.4_148
ecoli:lcl|NC_000913.3_prot_NP_414691.1_149	ecoli:lcl|NC_000913.3_prot_NP_414691.1_149
ecoli:lcl|NC_000913.3_prot_YP_010051172.1_150	ecoli:lcl|NC_000913.3_prot_YP_010051172.1_150
ecoli:lcl|NC_000913.3_prot_NP_414692.1_151	ecoli:lcl|NC_000913.3_prot_NP_414692.1_151
ecoli:lcl|NC_000913.3_prot_NP_414693.1_152	ecoli:lcl|NC_000913.3_prot_NP_414693.1_152
ecoli:lcl|NC_000913.3_prot_NP_414694.1_153	ecoli:lcl|NC_000913.3_prot_NP_414694.1_153
ecoli:lcl|NC_000913.3_prot_NP_414695.1_154	ecoli:lcl|NC_000913.3_prot_NP_414695.1_154
ecoli:lcl|NC_000913.3_prot_NP_414696.1_155	ecoli:lcl|NC_000913.3_prot_NP_414696.1_155
ecoli:lcl|NC_000913.3_prot_YP_010051173.1_156	ecoli:lcl|NC_000913.3_prot_YP_010051173.1_156
ecoli:lcl|NC_000913.3_prot_NP_414697.1_157	ecoli:lcl|NC_000913.3_prot_NP_414697.1_157
ecoli:lcl|NC_000913.3_prot_YP_009518738.1_158	ecoli:lcl|NC_000913.3_prot_YP_009518738.1_158
ecoli:lcl|NC_000913.3_prot_NP_414698.1_159	ecoli:lcl|NC_000913.3_prot_NP_414698.1_159
ecoli:lcl|NC_000913.3_prot_NP_414699.1_160	ecoli:lcl|NC_000913.3_prot_NP_414699.1_160
ecoli:lcl|NC_000913.3_prot_NP_414700.1_161	ecoli:lcl|NC_000913.3_prot_NP_414700.1_161
ecoli:lcl|NC_000913.3_prot_NP_414701.1_162	ecoli:lcl|NC_000913.3_prot_NP_414701.1_162
ecoli:lcl|NC_000913.3_prot_NP_414702.1_163	ecoli:lcl|NC_000913.3_prot_NP_414702.1_163
ecoli:lcl|NC_000913.3_prot_NP_414704.4_165	ecoli:lcl|NC_000913.3_prot_NP_414704.4_165
ecoli:lcl|NC_000913.3_prot_NP_414705.1_166	ecoli:lcl|NC_000913.3_prot_NP_414705.1_166
ecoli:lcl|NC_000913.3_prot_NP_414706.2_167	ecoli:lcl|NC_000913.3_prot_NP_414706.2_167
ecoli:lcl|NC_000913.3_prot_NP_414708.1_168	ecoli:lcl|NC_000913.3_prot_NP_414708.1_168
ecoli:lcl|NC_000913.3_prot_NP_414709.1_169	ecoli:lcl|NC_000913.3_prot_NP_414709.1_169
ecoli:lcl|NC_000913.3_prot_NP_414710.1_170	ecoli:lcl|NC_000913.3_prot_NP_414710.1_170
ecoli:lcl|NC_000913.3_prot_NP_414711.1_171	ecoli:lcl|NC_000913.3_prot_NP_414711.1_171
ecoli:lcl|NC_000913.3_prot_NP_414712.1_172	ecoli:lcl|NC_000913.3_prot_NP_414712.1_172
ecoli:lcl|NC_000913.3_prot_NP_414713.1_173	ecoli:lcl|NC_000913.3_prot_NP_414713.1_173
ecoli:lcl|NC_000913.3_prot_NP_414714.1_174	ecoli:lcl|NC_000913.3_prot_NP_414714.1_174
ecoli:lcl|NC_000913.3_prot_NP_414715.1_175	ecoli:lcl|NC_000913.3_prot_NP_414715.1_175
ecoli:lcl|NC_000913.3_prot_NP_414716.1_176	ecoli:lcl|NC_000913.3_prot_NP_414716.1_176
ecoli:lcl|NC_000913.3_prot_NP_414717.2_177	ecoli:lcl|NC_000913.3_prot_NP_414717.2_177
ecoli:lcl|NC_000913.3_prot_NP_414718.1_178	ecoli:lcl|NC_000913.3_prot_NP_414718.1_178
ecoli:lcl|NC_000913.3_prot_NP_414719.1_179	ecoli:lcl|NC_000913.3_prot_NP_414719.1_179
ecoli:lcl|NC_000913.3_prot_NP_414720.1_180	ecoli:lcl|NC_000913.3_prot_NP_414720.1_180
ecoli:lcl|NC_000913.3_prot_NP_414721.1_181	ecoli:lcl|NC_000913.3_prot_NP_414721.1_181
ecoli:lcl|NC_000913.3_prot_NP_414722.1_182	ecoli:lcl|NC_000913.3_prot_NP_414722.1_182
ecoli:lcl|NC_000913.3_prot_NP_414723.1_183	ecoli:lcl|NC_000913.3_prot_NP_414723.1_183
ecoli:lcl|NC_000913.3_prot_NP_414724.1_184	ecoli:lcl|NC_000913.3_prot_NP_414724.1_184
ecoli:lcl|NC_000913.3_prot_NP_414725.1_185	ecoli:lcl|NC_000913.3_prot_NP_414725.1_185
ecoli:lcl|NC_000913.3_prot_NP_414726.1_186	ecoli:lcl|NC_000913.3_prot_NP_414726.1_186
ecoli:lcl|NC_000913.3_prot_NP_414727.1_187	ecoli:lcl|NC_000913.3_prot_NP_414727.1_187
ecoli:lcl|NC_000913.3_prot_NP_414729.4_189	ecoli:lcl|NC_000913.3_prot_NP_414729.4_189
ecoli:lcl|NC_000913.3_prot_NP_414730.1_190	ecoli:lcl|NC_000913.3_prot_NP_414730.1_190
ecoli:lcl|NC_000913.3_prot_NP_414731.2_191	ecoli:lcl|NC_000913.3_prot_NP_414731.2_191
ecoli:lcl|NC_000913.3_prot_YP_026160.1_192	ecoli:lcl|NC_000913.3_prot_YP_026160.1_192
ecoli:lcl|NC_000913.3_prot_NP_414732.1_193	ecoli:lcl|NC_000913.3_prot_NP_414732.1_193
ecoli:lcl|NC_000913.3_prot_NP_414733.1_194	ecoli:lcl|NC_000913.3_prot_NP_414733.1_194
ecoli:lcl|NC_000913.3_prot_NP_414734.1_195	ecoli:lcl|NC_000913.3_prot_NP_414734.1_195
ecoli:lcl|NC_000913.3_prot_NP_414735.4_196	ecoli:lcl|NC_000913.3_prot_NP_414735.4_196
ecoli:lcl|NC_000913.3_prot_NP_414736.1_197	ecoli:lcl|NC_000913.3_prot_NP_414736.1_197
ecoli:lcl|NC_000913.3_prot_NP_414737.1_198	ecoli:lcl|NC_000913.3_prot_NP_414737.1_198
ecoli:lcl|NC_000913.3_prot_NP_414738.1_199	ecoli:lcl|NC_000913.3_prot_NP_414738.1_199
ecoli:lcl|NC_000913.3_prot_NP_414740.1_201	ecoli:lcl|NC_000913.3_prot_NP_414740.1_201
ecoli:lcl|NC_000913.3_prot_NP_414741.1_202	ecoli:lcl|NC_000913.3_prot_NP_414741.1_202
ecoli:lcl|NC_000913.3_prot_NP_414742.1_203	ecoli:lcl|NC_000913.3_prot_NP_414742.1_203
ecoli:lcl|NC_000913.3_prot_NP_414743.1_204	ecoli:lcl|NC_000913.3_prot_NP_414743.1_204
ecoli:lcl|NC_000913.3_prot_NP_414744.1_205	ecoli:lcl|NC_000913.3_prot_NP_414744.1_205
ecoli:lcl|NC_000913.3_prot_NP_414745.1_206	ecoli:lcl|NC_000913.3_prot_NP_414745.1_206
ecoli:lcl|NC_000913.3_prot_NP_414746.1_207	ecoli:lcl|NC_000913.3_prot_NP_414746.1_207
ecoli:lcl|NC_000913.3_prot_NP_414747.1_208	ecoli:lcl|NC_000913.3_prot_NP_414747.1_208
ecoli:lcl|NC_000913.3_prot_NP_414748.1_209	ecoli:lcl|NC_000913.3_prot_NP_414748.1_209
ecoli:lcl|NC_000913.3_prot_YP_010283908.1_210	ecoli:lcl|NC_000913.3_prot_YP_010283908.1_210
ecoli:lcl|NC_000913.3_prot_NP_414749.2_211	ecoli:lcl|NC_000913.3_prot_NP_414749.2_211
ecoli:lcl|NC_000913.3_prot_NP_414750.1_212	ecoli:lcl|NC_000913.3_prot_NP_414750.1_212
ecoli:lcl|NC_000913.3_prot_NP_414751.1_213	ecoli:lcl|NC_000913.3_prot_NP_414751.1_213
ecoli:lcl|NC_000913.3_prot_NP_414752.1_214	ecoli:lcl|NC_000913.3_prot_NP_414752.1_214
ecoli:lcl|NC_000913.3_prot_YP_001165307.1_215	ecoli:lcl|NC_000913.3_prot_YP_001165307.1_215
ecoli:lcl|NC_000913.3_prot_NP_414754.1_216	ecoli:lcl|NC_000913.3_prot_NP_414754.1_216
ecoli:lcl|NC_000913.3_prot_NP_414755.1_217	ecoli:lcl|NC_000913.3_prot_NP_414755.1_217
ecoli:lcl|NC_000913.3_prot_NP_414756.2_218	ecoli:lcl|NC_000913.3_prot_NP_414756.2_218
ecoli:lcl|NC_000913.3_prot_NP_414757.1_219	ecoli:lcl|NC_000913.3_prot_NP_414757.1_219
ecoli:lcl|NC_000913.3_prot_NP_414758.1_220	ecoli:lcl|NC_000913.3_prot_NP_414758.1_220
ecoli:lcl|NC_000913.3_prot_NP_414759.1_221	ecoli:lcl|NC_000913.3_prot_NP_414759.1_221
ecoli:lcl|NC_000913.3_prot_NP_414760.1_222	ecoli:lcl|NC_000913.3_prot_NP_414760.1_222
ecoli:lcl|NC_000913.3_prot_NP_414761.1_223	ecoli:lcl|NC_000913.3_prot_NP_414761.1_223
ecoli:lcl|NC_000913.3_prot_NP_414762.1_224	ecoli:lcl|NC_000913.3_prot_NP_414762.1_224
ecoli:lcl|NC_000913.3_prot_NP_414763.1_225	ecoli:lcl|NC_000913.3_prot_NP_414763.1_225
ecoli:lcl|NC_000913.3_prot_NP_414766.1_226	ecoli:lcl|NC_000913.3_prot_NP_414766.1_226
ecoli:lcl|NC_000913.3_prot_NP_414767.1_227	ecoli:lcl|NC_000913.3_prot_NP_414767.1_227
ecoli:lcl|NC_000913.3_prot_NP_414768.1_228	ecoli:lcl|NC_000913.3_prot_NP_414768.1_228
