t3e:tr|A2A0X2|A2A0X2_ECO57Type_Escherichia_coli	t3e:tr|A4PDV0|A4PDV0_ECOLXTir-cytoskeleton_Escherichia_coli
t3e:tr|A2A0X2|A2A0X2_ECO57Type_Escherichia_coli	t3e:tr|A4PDV2|A4PDV2_ECOLXTir-cytoskeleton_Escherichia_coli_O26
t3e:tr|A2A0X2|A2A0X2_ECO57Type_Escherichia_coli	t3e:tr|B3Y0A5|B3Y0A5_ECO11T3SS_Escherichia_coli
t3e:tr|A2A0X2|A2A0X2_ECO57Type_Escherichia_coli	t3e:gi|124106650|dbj|BAF45447.1|type_Escherichia_coli
t3e:tr|A2A0X2|A2A0X2_ECO57Type_Escherichia_coli	t3e:B1ERQ7_Escherichia_albertii
t3e:tr|A2I8A2|A2I8A2_PANAYHsvB_Pantoea_agglomerans_pv._gypsophilae	t3e:tr|A2I8A2|A2I8A2_PANAYHsvB_Pantoea_agglomerans_pv._gypsophilae
t3e:tr|A2I8A2|A2I8A2_PANAYHsvB_Pantoea_agglomerans_pv._gypsophilae	t3e:tr|A2I8A1|A2I8A1_PANAYHsvG_Pantoea_agglomerans_pv._gypsophilae
t3e:tr|A2I8A2|A2I8A2_PANAYHsvB_Pantoea_agglomerans_pv._gypsophilae	t3e:Q2LDQ4_Pantoea_agglomerans_pv._betae
t3e:tr|A2I8A2|A2I8A2_PANAYHsvB_Pantoea_agglomerans_pv._gypsophilae	t3e:Q2LDQ5_Pantoea_agglomerans_pv._gypsophilae
t3e:tr|A2I8A2|A2I8A2_PANAYHsvB_Pantoea_agglomerans_pv._gypsophilae	t3e:HsvG_WP_032489273.1_Pantoea_agglomerans
t3e:tr|A2I8A2|A2I8A2_PANAYHsvB_Pantoea_agglomerans_pv._gypsophilae	t3e:HsvG_WP_064704011.1_Pantoea_agglomerans
t3e:sp|A2S1Q1|BIPC_BURM9Effector_pseudomallei_group	t3e:sp|A2S1Q1|BIPC_BURM9Effector_pseudomallei_group
t3e:sp|A2S1Q1|BIPC_BURM9Effector_pseudomallei_group	t3e:sp|A3NLD4|BIPC_BURP6Effector_Burkholderia_pseudomallei
t3e:sp|A2S1Q1|BIPC_BURM9Effector_pseudomallei_group	t3e:sp|A3P6Z6|BIPC_BURP0Effector_Burkholderia_pseudomallei_(strain_1106a)
t3e:sp|A2S1Q1|BIPC_BURM9Effector_pseudomallei_group	t3e:sp|Q2T710|BIPC_BURTAEffector_Burkholderia_thailandensis
t3e:sp|A2S1Q1|BIPC_BURM9Effector_pseudomallei_group	t3e:sp|Q3JL24|BIPC_BURP1Effector_Burkholderia_pseudomallei
t3e:sp|A2S1Q7|BOPE_BURM9Guanine_pseudomallei_group	t3e:sp|A2S1Q7|BOPE_BURM9Guanine_pseudomallei_group
t3e:sp|A2S1Q7|BOPE_BURM9Guanine_pseudomallei_group	t3e:sp|A3NLC8|BOPE_BURP6Guanine_Burkholderia_pseudomallei_(strain_668)
t3e:sp|A2S1Q7|BOPE_BURM9Guanine_pseudomallei_group	t3e:sp|Q2T704|BOPE_BURTAGuanine_Burkholderia_thailandensis
t3e:sp|A2S1Q9|BOPA_BURM9Effector_pseudomallei_group	t3e:sp|A2S1Q9|BOPA_BURM9Effector_pseudomallei_group
t3e:sp|A2S1Q9|BOPA_BURM9Effector_pseudomallei_group	t3e:sp|A3NLC6|BOPA_BURP6Effector_Burkholderia_pseudomallei
t3e:sp|A2S1Q9|BOPA_BURM9Effector_pseudomallei_group	t3e:sp|A3P6Y8|BOPA_BURP0Effector_Burkholderia_pseudomallei
t3e:sp|A2S1Q9|BOPA_BURM9Effector_pseudomallei_group	t3e:sp|Q2T703|BOPA_BURTAEffector_Burkholderia_thailandensis
t3e:sp|A2S1Q9|BOPA_BURM9Effector_pseudomallei_group	t3e:sp|Q3JL32|BOPA_BURP1Effector_Burkholderia_pseudomallei
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:tr|A8R3Y1|A8R3Y1_ECOLXTranslocated_Escherichia_coli
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:tr|Q58I88|Q58I88_ECOLXTranslocated_Escherichia_coli
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:B5YWI0_Escherichia_coli
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:B3BDA1_Escherichia_coli
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:tr|Q9KWH9|Q9KWH9_ECOLXTir_Escherichia_coli
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:sp|B7UM99|TIR_ECO27Translocated_Escherichia_coli
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:tr|Q2F7Z0|Q2F7Z0_ECOLXTranslocated_Escherichia_coli
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:tr|A4PHQ3|A4PHQ3_ECOLXTranslocated_Escherichia_albertii
t3e:tr|A4PHQ4|A4PHQ4_ECOLXTranslocated_Escherichia_coli_NT:H19	t3e:WP_012907112_Citrobacter_rodentium
t3e:common_ATI2__uniprot_A4SUE7__genbank_WP_011899436.1__species_Aeromonas_salmonicida	t3e:common_ATI2__uniprot_A4SUE7__genbank_WP_011899436.1__species_Aeromonas_salmonicida
t3e:common_ATI2__uniprot_A4SUE7__genbank_WP_011899436.1__species_Aeromonas_salmonicida	t3e:common_VPA0450__uniprot_Q87J05__genbank_
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:sp|A9MJD1|SSEL_SALARDeubiquitinase_Salmonella_enterica
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:sp|Q57M66|SSEL_SALCHDeubiquitinase_Salmonella_enterica
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:sp|Q5PI48|SSEL_SALPADeubiquitinase_Salmonella_paratyphi_A
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:sp|Q8Z550|SSEL_SALTIDeubiquitinase_Salmonella_enterica
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:sp|Q8ZNG2|SSEL_SALTYDeubiquitinase_Salmonella_typhimurium
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:E8EYG6_Salmonella_enterica
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:AAL21188.1_Salmonella_enterica
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:AAV76578.1_Salmonella_enterica
t3e:sp|A9N5C6|SSEL_SALPBDeubiquitinase_Salmonella_paratyphi_B	t3e:CAD07520.1_Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|A9ZNG6|A9ZNG6_ECOLXNon-LEE-encoded_Escherichia_coli
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|B3Y095|B3Y095_ECO11T3SS_Escherichia_coli_
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|B7ULW4|B7ULW4_ECO27T3SS_Escherichia_coli_O127:H6
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|B7UR62|B7UR62_ECO27T3SS_Escherichia_coli_O127:H6_(strain_E2348/69_/_EPEC
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|D2TRX7|D2TRX7_CITRIT3SS_Citrobacter_rodentium
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:gi|254591365|gb|ACT70726.1|non-LEE-encoded_Escherichia_coli
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:B3B689_Escherichia_coli
t3e:tr|A9ZNE5|A9ZNE5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:B3IDA2_Escherichia_coli
t3e:tr|A9ZNE9|A9ZNE9_ECOLXNon-LEE-encoded_Escherichia_coli_O26:H11_str._CVM10030	t3e:tr|A9ZNE9|A9ZNE9_ECOLXNon-LEE-encoded_Escherichia_coli_O26:H11_str._CVM10030
t3e:tr|A9ZNE9|A9ZNE9_ECOLXNon-LEE-encoded_Escherichia_coli_O26:H11_str._CVM10030	t3e:tr|A9ZNG7|A9ZNG7_ECOLXNon-LEE-encoded_Escherichia_coli
t3e:tr|A9ZNE9|A9ZNE9_ECOLXNon-LEE-encoded_Escherichia_coli_O26:H11_str._CVM10030	t3e:tr|Q8X4X1|Q8X4X1_ECO57Uncharacterized_Escherichia_coli_ATCC_BAA-2209
t3e:tr|A9ZNE9|A9ZNE9_ECOLXNon-LEE-encoded_Escherichia_coli_O26:H11_str._CVM10030	t3e:C6UUD3_Escherichia_coli
t3e:tr|A9ZNF2|A9ZNF2_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|A9ZNF2|A9ZNF2_ECOLXNon-LEE-encoded_Escherichia_coli
t3e:tr|A9ZNF2|A9ZNF2_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|D2TRY1|D2TRY1_CITRIT3SS_Citrobacter_rodentium
t3e:tr|A9ZNF2|A9ZNF2_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:B5YSK1_Escherichia_coli
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|B3Y094|B3Y094_ECO11T3SS_Escherichia_coli
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|B7UNX3|B7UNX3_ECO27T3SS_Escherichia_coli_O127:H6
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|B7UI21|B7UI21_ECO27T3SS_Escherichia_coli
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|A0A6D1F6N9|A0A6D1F6N9_ECOLX_Escherichia_coli
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|D2TT37|D2TT37_CITRIT3SS_Citrobacter_rodentium
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:gi|254594333|gb|ACT73694.1|non-LEE-encoded_Escherichia_coli
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|Q9L9J3|Q9L9J3_SALTYPutative_Salmonella_enterica_subsp._enterica_serovar_Typhimurium
t3e:tr|A9ZNG5|A9ZNG5_ECOLXNon-LEE-encoded_Escherichia_coli	t3e:tr|Q8ZNP4|Q8ZNP4_SALTYPutative_Salmonella_typhimurium
t3e:common_incD__genbank_AAD43974.1__unirprot_B0B9M3__species_Chlamydia_trachomatis	t3e:common_incD__genbank_AAD43974.1__unirprot_B0B9M3__species_Chlamydia_trachomatis
t3e:common_incD__genbank_AAD43974.1__unirprot_B0B9M3__species_Chlamydia_trachomatis	t3e:common_IncD__uniprot_P0DJI3__genbank_WP_009871462.1__species_Chlamydia_trachomatis
t3e:sp|B0B9M5|INCF_CHLT2Inclusion_Chlamydia_trachomatis	t3e:sp|B0B9M5|INCF_CHLT2Inclusion_Chlamydia_trachomatis
t3e:sp|B0B9M5|INCF_CHLT2Inclusion_Chlamydia_trachomatis	t3e:sp|P0DJI5|INCF_CHLTRInclusion_Chlamydia_trachomatis
t3e:tr|B2TSV7|B2TSV7_SHIB3OspC3_Shigella_boydii_serotype_18_(strain_CDC_3083-94_/_BS512)	t3e:tr|B2TSV7|B2TSV7_SHIB3OspC3_Shigella_boydii_serotype_18_(strain_CDC_3083-94_/_BS512)
t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii	t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii
t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii	t3e:sp|D2AJU0|IPA9_SHIF2E3_Shigella_flexneri
t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii	t3e:sp|Q31SH3|IPA9_SHIBSE3_Shigella_boydii
t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii	t3e:sp|Q326Z6|IPA9_SHIDSE3_Shigella_dysenteriae
t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii	t3e:sp|Q3YTH5|IPA9_SHISSE3_Shigella_sonnei
t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii	t3e:sp|Q83RJ4|IPA3_SHIFLE3_Shigella_flexneri
t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii	t3e:sp|Q8VSC3|IPA9_SHIFLE3_Shigella_flexneri
t3e:sp|B2TT54|IPA9_SHIB3E3_Shigella_boydii	t3e:H6S51_RS01030_Shigella_flexneri
t3e:tr|B3Y1M9|B3Y1M9_ECO11T3SS_Escherichia_coli_O111:H-	t3e:tr|B3Y1M9|B3Y1M9_ECO11T3SS_Escherichia_coli_O111:H-
t3e:tr|B3Y1M9|B3Y1M9_ECO11T3SS_Escherichia_coli_O111:H-	t3e:tr|A0A023Z7G9|A0A023Z7G9_ECOLX_Escherichia_coli_O145:H28_str._RM12581
t3e:tr|B3Y1M9|B3Y1M9_ECO11T3SS_Escherichia_coli_O111:H-	t3e:tr|D2TT38|D2TT38_CITRIT3SS_Citrobacter_rodentium
t3e:tr|B3Y1M9|B3Y1M9_ECO11T3SS_Escherichia_coli_O111:H-	t3e:common_OspZ__genbank_WP_000625262.1__uniprot_A0A3T2V133__species_Shigella_flexneri
t3e:sp|B4SX34|SOPA_SALNSE3_Salmonella_enterica	t3e:sp|B4SX34|SOPA_SALNSE3_Salmonella_enterica
t3e:sp|B4SX34|SOPA_SALNSE3_Salmonella_enterica	t3e:sp|B4T918|SOPA_SALHSE3_Salmonella_enterica
t3e:sp|B4SX34|SOPA_SALNSE3_Salmonella_enterica	t3e:sp|B4TMK5|SOPA_SALSVE3_Salmonella_schwarzengrund_(strain_CVM19633)
